ligand_id,mean_E_44,admet_toxic_burden,local_interval_width_90,local_neff,pred_lgld50_plain
201,-7.796666666666667,2.349613904953003,1.2412590179001795,795.8720016503246,5.505856561597955
202,-5.476190476190477,0.38018954358994955,1.5919067843262313,187.15802572768717,2.152793253195708
203,-6.927906976744185,2.7371124029159546,1.0958427289668986,510.90855904720473,4.230002278987131
204,-8.438636363636364,2.1801260709762573,1.0845854181759123,442.5527870142178,3.7303853366165693
206,-6.6477272727272725,1.7660068273544312,1.4386426750809171,955.068349761446,3.8353786963070537
207,-6.072093023255815,0.1720849592238664,1.668505417770508,146.23073226904793,3.7419523535267403
208,-3.636363636363636,1.194808080792427,2.0197425514668694,144.41474468745199,2.4335372475918957
210,-4.8999999999999995,1.251571774482727,1.7582299544898117,438.36338481395103,2.5474037609698073
211,-8.356818181818182,1.5938147008419037,1.527894177290042,648.6493542594897,3.220068095883986
213,-8.525000000000002,1.9923393428325653,1.2211957513913108,566.7356197226188,3.4856952862535855
215,-3.76818181818182,2.003873161971569,1.9961292068770664,135.84814464963947,3.4972904560097624
216,-4.013636363636364,1.877031589858234,1.9851278593099888,182.00627236859657,3.00338774970636
217,-7.937209302325583,2.4117012917995453,1.2363682859320573,710.7177095504825,3.139323205712759
218,-7.684090909090907,1.8089502602815628,1.4930573203939153,785.0308045997448,3.0873254085633266
219,-8.188372093023254,2.933998823165893,1.0541650340787667,396.5345801967271,3.8203773137838826
221,-8.553488372093023,0.0889154026517643,1.5282488352089167,64.94927224030961,2.425015000743479
222,-8.82325581395349,2.738943099975586,0.95958403133079,336.9819253182364,4.151737120702007
225,-6.452272727272728,1.004285369068384,1.5968905686163613,396.16893475413735,3.501607139693393
226,-6.623076923076922,0.0858876202255485,1.6069372472537413,115.60522947965698,3.1914358678972374
227,-7.941860465116278,2.431178241968155,1.2101830621266876,731.3150411468936,3.2109676481217235
228,-7.406818181818184,1.8574621975421906,1.4330647286705007,824.690403395005,3.9661215603189848
229,-7.91590909090909,1.8677018582820892,1.4302819840586896,844.6970970165953,4.0015347271320305
230,-8.027906976744184,2.954342305660248,1.0780122818948135,412.7431111381026,3.9351419465405977
231,-7.9651162790697665,2.9482815265655518,1.0780122818948135,410.94673225891273,3.897772583812721
233,-5.052272727272728,1.3723051100969315,1.6856326506223258,524.2696959600812,2.821842617596018
